codice_provincia,codice_regione,daily_cases,data,denominazione_provincia,denominazione_regione,lat,lon,long,note,sigla_provincia,stato,totale_casi,IQA,MoveIndex
15,3,,2020-02-24,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,0,98.0,19.0
15,3,8.0,2020-02-25,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,8,110.00000000000001,-27.0
15,3,0.0,2020-02-26,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,8,78.0,-51.0
15,3,7.0,2020-02-27,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,15,23.083333333333332,-33.0
15,3,14.0,2020-02-28,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,29,29.5,-9.0
15,3,1.0,2020-02-29,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,30,56.00000000000001,-66.0
15,3,35.0,2020-03-03,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,93,40.0,0.0
15,3,52.0,2020-03-04,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,145,48.0,21.0
15,3,52.0,2020-03-05,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,197,44.0,-72.0
15,3,70.0,2020-03-06,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,267,54.0,-30.0
15,3,94.0,2020-03-07,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,361,57.99999999999999,15.0
15,3,45.0,2020-03-08,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,406,36.0,-48.0
15,3,100.0,2020-03-09,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,506,56.00000000000001,-96.0
15,3,86.0,2020-03-10,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,592,62.0,-91.0
15,3,333.0,2020-03-11,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,925,46.0,-91.0
15,3,221.0,2020-03-12,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,1146,57.99999999999999,-168.0
15,3,161.0,2020-03-13,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,1307,28.16666666666666,-163.0
15,3,244.0,2020-03-14,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,1551,52.0,-216.0
15,3,199.0,2020-03-15,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,1750,40.0,-223.0
15,3,233.0,2020-03-16,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,1983,48.0,-182.0
15,3,343.0,2020-03-17,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,2326,78.0,-185.0
15,3,318.0,2020-03-18,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,2644,88.0,-197.0
15,3,634.0,2020-03-19,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,3278,82.0,-205.0
15,3,526.0,2020-03-20,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,3804,88.0,-206.0
15,3,868.0,2020-03-21,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,4672,60.0,-233.0
15,3,424.0,2020-03-22,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,5096,50.0,-267.0
15,3,230.0,2020-03-23,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,5326,34.0,-222.0
15,3,375.0,2020-03-24,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,5701,44.0,-218.0
15,3,373.0,2020-03-25,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,6074,40.0,-226.0
15,3,848.0,2020-03-26,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,6922,40.0,-226.0
15,3,547.0,2020-03-27,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,7469,60.0,-222.0
15,3,314.0,2020-03-28,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,7783,132.0,-238.0
15,3,546.0,2020-03-29,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,8329,126.0,-265.0
15,3,347.0,2020-03-30,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,8676,50.0,-224.0
15,3,235.0,2020-03-31,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,8911,25.416666666666664,-224.0
15,3,611.0,2020-04-01,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,9522,40.0,-220.0
15,3,482.0,2020-04-02,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,10004,60.0,-220.0
15,3,387.0,2020-04-03,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,10391,76.0,-216.0
15,3,428.0,2020-04-04,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,10819,84.0,-235.0
15,3,411.0,2020-04-05,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,11230,56.00000000000001,-262.0
15,3,308.0,2020-04-06,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,11538,54.0,-213.0
15,3,249.0,2020-04-07,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,11787,70.0,-209.0
15,3,252.0,2020-04-08,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,12039,60.0,-208.0
15,3,440.0,2020-04-09,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,12479,54.0,-204.0
15,3,269.0,2020-04-10,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,12748,60.0,-202.0
15,3,520.0,2020-04-11,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,13268,47.083333333333336,-226.0
15,3,412.0,2020-04-12,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,13680,35.91666666666667,-280.0
15,3,481.0,2020-04-13,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,14161,41.333333333333336,-263.0
15,3,189.0,2020-04-14,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,14350,40.0,-209.0
15,3,325.0,2020-04-15,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,14675,34.25,-207.0
15,3,277.0,2020-04-16,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,14952,56.00000000000001,-206.0
15,3,325.0,2020-04-17,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,15277,37.25,-206.0
15,3,269.0,2020-04-18,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,15546,44.0,-225.0
15,3,279.0,2020-04-19,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,15825,40.0,-257.0
15,3,287.0,2020-04-20,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,16112,36.0,-221.0
15,3,408.0,2020-04-21,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,16520,42.0,-212.0
15,3,480.0,2020-04-22,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,17000,38.58333333333333,-201.0
15,3,277.0,2020-04-23,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,17277,52.0,-201.0
15,3,412.0,2020-04-24,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,17689,64.0,-196.0
15,3,219.0,2020-04-25,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,17908,37.25,-237.0
15,3,463.0,2020-04-26,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,18371,38.25,-248.0
15,3,188.0,2020-04-27,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,18559,29.166666666666668,-196.0
15,3,278.0,2020-04-28,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,18837,26.0,-200.0
15,3,284.0,2020-04-29,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,19121,30.5,-189.0
15,3,216.0,2020-04-30,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,19337,27.416666666666668,-191.0
15,3,364.0,2020-05-01,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,19701,27.416666666666668,-252.0
15,3,249.0,2020-05-02,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,19950,29.5,-199.0
15,3,118.0,2020-05-03,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,20068,36.25,-228.0
15,3,186.0,2020-05-04,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,20254,38.58333333333333,-106.0
15,3,144.0,2020-05-05,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,20398,31.166666666666664,-105.0
15,3,313.0,2020-05-06,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,20711,40.0,-109.0
15,3,182.0,2020-05-07,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,20893,44.333333333333336,-100.0
15,3,201.0,2020-05-08,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,21094,48.166666666666664,-104.0
15,3,178.0,2020-05-09,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,21272,44.333333333333336,-96.0
15,3,104.0,2020-05-10,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,21376,41.0,-145.0
15,3,114.0,2020-05-11,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,21490,27.416666666666668,-186.0
15,3,136.0,2020-05-12,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,21626,28.16666666666666,-113.0
15,3,105.0,2020-05-13,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,21731,34.0,-166.0
15,3,169.0,2020-05-14,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,21900,50.0,-101.0
15,3,66.0,2020-05-15,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,21966,30.833333333333336,-129.0
15,3,75.0,2020-05-16,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22041,38.0,-110.0
15,3,110.0,2020-05-17,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22151,30.0,-107.0
15,3,71.0,2020-05-18,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22222,42.0,-54.0
15,3,102.0,2020-05-19,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22324,36.0,-106.0
15,3,48.0,2020-05-20,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22372,40.0,-34.0
15,3,83.0,2020-05-21,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22455,40.33333333333333,-44.0
15,3,73.0,2020-05-22,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22528,56.00000000000001,-41.0
15,3,88.0,2020-05-23,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22616,40.666666666666664,-62.0
15,3,64.0,2020-05-24,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22680,35.583333333333336,-45.0
15,3,46.0,2020-05-25,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22726,37.916666666666664,-36.0
15,3,38.0,2020-05-26,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22764,37.583333333333336,-27.0
15,3,68.0,2020-05-27,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22832,37.916666666666664,-23.0
15,3,76.0,2020-05-28,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22908,43.833333333333336,-33.0
15,3,74.0,2020-05-29,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,22982,36.25,-28.0
15,3,62.0,2020-05-30,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23044,44.333333333333336,-27.0
15,3,32.0,2020-05-31,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23076,36.25,-48.0
15,3,18.0,2020-06-01,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23094,39.333333333333336,28.0
15,3,45.0,2020-06-02,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23139,38.58333333333333,19.0
15,3,37.0,2020-06-03,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23176,36.583333333333336,-63.0
15,3,31.0,2020-06-04,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23207,20.333333333333332,-133.0
15,3,99.0,2020-06-05,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23306,33.58333333333333,-4.0
15,3,59.0,2020-06-06,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23365,36.916666666666664,-19.0
15,3,43.0,2020-06-07,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23408,20.666666666666668,-151.0
15,3,29.0,2020-06-08,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23437,23.083333333333332,-88.0
15,3,46.0,2020-06-09,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23483,29.166666666666668,-36.0
15,3,27.0,2020-06-10,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23510,25.416666666666664,-51.0
15,3,71.0,2020-06-11,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23581,20.0,-53.0
15,3,88.0,2020-06-12,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23669,31.833333333333336,-10.0
15,3,97.0,2020-06-13,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23766,29.83333333333333,-47.0
15,3,45.0,2020-06-14,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23811,30.166666666666668,-32.0
15,3,52.0,2020-06-15,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23863,35.583333333333336,-21.0
15,3,42.0,2020-06-16,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23905,33.166666666666664,-8.0
15,3,61.0,2020-06-17,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,23966,31.5,-31.0
15,3,52.0,2020-06-18,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,24018,29.166666666666668,-25.0
15,3,43.0,2020-06-19,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,24061,29.83333333333333,-17.0
15,3,69.0,2020-06-20,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,24130,41.0,-10.0
15,3,31.0,2020-06-21,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,24161,31.166666666666664,-47.0
15,3,23.0,2020-06-22,Milano,Lombardia,45.46679409,,9.190347404,,MI,ITA,24184,40.0,-16.0
